Paper ID,Title,Authors
322,Doubly-Fused ViT: Fuse Information from Vision Transformer Doubly with Local Representation,Li Gao; Dong Nie; Bo Li; Xiaofeng Ren
401,Improving Vision Transformers by Revisiting High-Frequency Components,Jiawang Bai; Li Yuan; Shu-Tao Xia; Shuicheng Yan; Zhifeng Li; Wei Liu
762,Where to Focus: Investigating Hierarchical Attention Relationship for Fine-Grained Visual Classification,Yang Liu; Lei Zhou; Pengcheng Zhang; Xiao Bai; Lin Gu; Xiaohan Yu; Jun Zhou; Edwin R. Hancock
812,DaViT: Dual Attention Vision Transformers,Mingyu Ding; Bin Xiao; Noel Codella; Ping Luo; Jingdong Wang; Lu Yuan
971,Optimal Transport for Label-Efficient Visible-Infrared Person Re-identification,Jiangming Wang; Zhizhong Zhang; Mingang Chen; Yi Zhang; Cong Wang; Bin Sheng; Yanyun Qu; Yuan Xie
999,Locality Guidance for Improving Vision Transformers on Tiny Datasets,Kehan Li; Runyi Yu; Zhennan Wang; Li Yuan; Guoli Song; Jie Chen
1005,Neighborhood Collective Estimation for Noisy Label Identification and Correction,Jichang Li; Guanbin Li; Feng Liu; Yizhou Yu
1029,Few-Shot Class-Incremental Learning via Entropy-Regularized Data-Free Replay,Huan Liu; Li Gu; Zhixiang Chi; Yang Wang; Yuanhao Yu; Jun Chen; Jin Tang
1179,Anti-Retroactive Interference for Lifelong Learning,Runqi Wang; Yuxiang Bao; Baochang Zhang; Jianzhuang Liu; Wentao Zhu; Guodong Guo
1280,Dynamic Metric Learning with Cross-Level Concept Distillation,Wenzhao Zheng; Yuanhui Huang; Borui Zhang; Jie Zhou; Jiwen Lu
1326,MENet: A Memory-Based Network with Dual-Branch for Efficient Event Stream Processing,Linhui Sun; Yifan Zhang; Ke Cheng; Jian Cheng; Hanqing Lu
1414,Out-of-Distribution Detection with Boundary Aware Learning,Sen Pei; Xin Zhang; Bin Fan; Gaofeng Meng
1670,KVT: k-NN Attention for Boosting Vision Transformers,Pichao Wang; Xue Wang; Fan Wang; Ming Lin; Shuning Chang; Hao Li; Rong Jin
1952,Learning Invariant Visual Representations for Compositional Zero-Shot Learning,Tian Zhang; Kongming Liang; Ruoyi Du; Xian Sun; Zhanyu Ma; Jun Guo
2041,Improving Covariance Conditioning of the SVD Meta-Layer by Orthogonality,Yue Song; Nicu Sebe; Wei Wang
2088,Out-of-Distribution Detection with Semantic Mismatch under Masking,Yijun Yang; Ruiyuan Gao; Qiang Xu
2852,Learning from Multiple Annotator Noisy Labels via Sample-Wise Label Fusion,Zhengqi Gao; Fan-Keng Sun; Mingran Yang; Sucheng Ren; Zikai Xiong; Marc Engeler; Antonio Burazer; Linda Wildling; Luca Daniel; Duane S. Boning
3180,Acknowledging the Unknown for Multi-Label Learning with Single Positive Labels,Donghao Zhou; Pengfei Chen; Qiong Wang; Guangyong Chen; Pheng-Ann Heng
3370,MaxViT: Multi-axis Vision Transformer,Zhengzhong Tu; Hossein Talebi; Han Zhang; Feng Yang; Peyman Milanfar; Alan Bovik; Yinxiao Li
3428,ScalableViT: Rethinking the Context-Oriented Generalization of Vision Transformer,Rui Yang; Hailong Ma; Jie Wu; Yansong Tang; Xuefeng Xiao; Min Zheng; Xiu Li
3827,MixSKD: Self-Knowledge Distillation from Mixup for Image Recognition,Chuanguang Yang; Zhulin An; Helong Zhou; Linhang Cai; Xiang Zhi; Jiwen Wu; Yongjun Xu; Qian Zhang
3874,Self-Feature Distillation with Uncertainty Modeling for Degraded Image Recognition,Zhou Yang; Weisheng Dong; Xin Li; Jinjian Wu; Leida Li; Guangming Shi
3984,Novel Class Discovery without Forgetting,K J Joseph; Sujoy Paul; Gaurav Aggarwal; Soma Biswas; Piyush Rai; Kai Han; Vineeth N Balasubramanian
4035,SAFA: Sample-Adaptive Feature Augmentation for Long-Tailed Image Classification,Yan Hong; Jianfu Zhang; Zhongyi Sun; Ke Yan
4123,Discrete-Constrained Regression for Local Counting Models,Haipeng Xiong; Angela Yao
4150,Breadcrumbs: Adversarial Class-Balanced Sampling for Long-Tailed Recognition,Bo Liu; Haoxiang Li; Hao Kang; Gang Hua; Nuno Vasconcelos
4206,Chairs Can Be Stood On: Overcoming Object Bias in Human-Object Interaction Detection,Guangzhi Wang; Yangyang Guo; Yongkang Wong; Mohan Kankanhalli
4405,DICE: Leveraging Sparsification for Out-of-Distribution Detection,Yiyou Sun; Yixuan Li
4408,Invariant Feature Learning for Generalized Long-Tailed Classification,Kaihua Tang; Mingyuan Tao; Jiaxin Qi; Zhenguang Liu; Hanwang Zhang
4684,Centrality and Consistency: Two-Stage Clean Samples Identification for Learning with Instance-Dependent Noisy Labels,Ganlong Zhao; Guanbin Li; Yipeng Qin; Feng Liu; Yizhou Yu
4700,Hyperspherical Learning in Multi-Label Classification,Bo Ke; Yunquan Zhu; Mengtian Li; Xiujun Shu; Ruizhi Qiao; Bo Ren
4727,When Active Learning Meets Implicit Semantic Data Augmentation,Zhuangzhuang Chen; Jin Zhang; Pan Wang; Jie Chen; Jianqiang Li
4849,VL-LTR: Learning Class-Wise Visual-Linguistic Representation for Long-Tailed Visual Recognition,Changyao Tian; Wenhai Wang; Xizhou Zhu; Jifeng Dai; Yu Qiao
4888,Class Is Invariant to Context and Vice Versa: On Learning Invariance for Out-of-Distribution Generalization,Jiaxin Qi; Kaihua Tang; Qianru Sun; Xian-Sheng Hua; Hanwang Zhang
4921,Hierarchical Semi-Supervised Contrastive Learning for Contamination-Resistant Anomaly Detection,Gaoang Wang; Yibing Zhan; Xinchao Wang; Mingli Song; Klara Nahrstedt
5114,Tracking by Associating Clips,Sanghyun Woo; Kwanyong Park; Seoung Wug Oh; In So Kweon; Joon-Young Lee
5189,Background-Insensitive Scene Text Recognition with Text Semantic Segmentation,Liang Zhao; Zhenyao Wu; Xinyi Wu; Greg Wilsbacher; Song Wang
5247,Improving Closed and Open-Vocabulary Attribute Prediction Using Transformers,Khoi Pham; Kushal Kafle; Zhe Lin; Zhihong Ding; Scott Cohen; Quan Tran; Abhinav Shrivastava
5381,Training Vision Transformers with Only 2040 Images,Yun-Hao Cao; Hao Yu; Jianxin Wu
5441,Bridging Images and Videos: A Simple Learning Framework for Large Vocabulary Video Object Detection,Sanghyun Woo; Kwanyong Park; Seoung Wug Oh; In So Kweon; Joon-Young Lee
5557,Automatic Check-Out via Prototype-Based Classifier Learning from Single-Product Exemplars,Hao Chen; Xiu-Shen Wei; Faen Zhang; Yang Shen; Hui Xu; Liang Xiao
6127,Wave-ViT: Unifying Wavelet and Transformers for Visual Representation Learning,Ting Yao; Yingwei Pan; Yehao Li; Chong-Wah Ngo; Tao Mei
6471,FOSTER: Feature Boosting and Compression for Class-Incremental Learning,Fu-Yun Wang; Da-Wei Zhou; Han-Jia Ye; De-Chuan Zhan
6680,Improving Fine-Grained Visual Recognition in Low Data Regimes via Self-Boosting Attention Mechanism,Yangyang Shu; Baosheng Yu; Haiming Xu; Lingqiao Liu
6686,VSA: Learning Varied-Size Window Attention in Vision Transformers,Qiming Zhang; Yufei Xu; Jing Zhang; Dacheng Tao
6777,Unbiased Manifold Augmentation for Coarse Class Subdivision,Baoming Yan; Ke Gao; Bo Gao; Lin Wang; Jiang Yang; Xiaobo Li
6900,Rethinking Confidence Calibration for Failure Prediction,Fei Zhu; Zhen Cheng; Xu-Yao Zhang; Cheng-Lin Liu
7151,Should All Proposals Be Treated Equally in Object Detection?,Yunsheng Li; Yinpeng Chen; Xiyang Dai; Dongdong Chen; Mengchen Liu; Pei Yu; Ying Jin; Lu Yuan; Zicheng Liu; Nuno Vasconcelos
7173,VIP: Unified Certified Detection and Recovery for Patch Attack with Vision Transformers,Junbo Li; Huan Zhang; Cihang Xie
7384,IGFormer: Interaction Graph Transformer for Skeleton-Based Human Interaction Recognition,Yunsheng Pang; Qiuhong Ke; Hossein Rahmani; James Bailey; Jun Liu
7539,PRIME: A Few Primitives Can Boost Robustness to Common Corruptions,Apostolos Modas; Rahul Rade; Guillermo Ortiz-Jiménez; Seyed-Mohsen Moosavi-Dezfooli; Pascal Frossard
7735,Rotation Regularization without Rotation,Takumi Kobayashi
7899,In Defense of Image Pre-training for Spatiotemporal Recognition,Xianhang Li; Huiyu Wang; Chen Wei; Jieru Mei; Alan Yuille; Yuyin Zhou; Cihang Xie
8140,Learning with Noisy Labels by Efficient Transition Matrix Estimation to Combat Label Miscorrection,Seong Min Kye; Kwanghee Choi; Joonyoung Yi; Buru Chang
8170,Online Task-Free Continual Learning with Dynamic Sparse Distributed Memory,Julien Pourcel; Ngoc-Son Vu; Robert M. French
65,Discriminability-Transferability Trade-Off: An Information-Theoretic Perspective,Quan Cui; Bingchen Zhao; Zhao-Min Chen; Borui Zhao; Renjie Song; Boyan Zhou; Jiajun Liang; Osamu Yoshie
434,LocVTP: Video-Text Pre-training for Temporal Localization,Meng Cao; Tianyu Yang; Junwu Weng; Can Zhang; Jue Wang; Yuexian Zou
516,Few-Shot End-to-End Object Detection via Constantly Concentrated Encoding across Heads,Jiawei Ma; Guangxing Han; Shiyuan Huang; Yuncong Yang; Shih-Fu Chang
958,LiP-Flow: Learning Inference-Time Priors for Codec Avatars via Normalizing Flows in Latent Space,Emre Aksan; Shugao Ma; Akin Caliskan; Stanislav Pidhorskyi; Alexander Richard; Shih-En Wei; Jason Saragih; Otmar Hilliges
1376,Learning Ego 3D Representation As Ray Tracing,Jiachen Lu; Zheyuan Zhou; Xiatian Zhu; Hang Xu; Li Zhang
2255,SphereFed: Hyperspherical Federated Learning,Xin Dong; Sai Qian Zhang; Ang Li; H.T. Kung
2663,Hierarchically Self-Supervised Transformer for Human Skeleton Representation Learning,Yuxiao Chen; Long Zhao; Jianbo Yuan; Yu Tian; Zhaoyang Xia; Shijie Geng; Ligong Han; Dimitris N. Metaxas
2701,Posterior Refinement on Metric Matrix Improves Generalization Bound in Metric Learning,Mingda Wang; Canqian Yang; Yi Xu
2904,CoSCL: Cooperation of Small Continual Learners Is Stronger than a Big One,Liyuan Wang; Xingxing Zhang; Qian Li; Jun Zhu; Yi Zhong
3169,Fast-MoCo: Boost Momentum-Based Contrastive Learning with Combinatorial Patches,Yuanzheng Ci; Chen Lin; Lei Bai; Wanli Ouyang
3200,LoRD: Local 4D Implicit Representation for High-Fidelity Dynamic Human Modeling,Boyan Jiang; Xinlin Ren; Mingsong Dou; Xiangyang Xue; Yanwei Fu; Yinda Zhang
3213,On the Versatile Uses of Partial Distance Correlation in Deep Learning,Xingjian Zhen; Zihang Meng; Rudrasis Chakraborty; Vikas Singh
3287,Self-Regulated Feature Learning via Teacher-Free Feature Distillation,Lujun Li
3551,Balancing between Forgetting and Acquisition in Incremental Subpopulation Learning,Mingfu Liang; Jiahuan Zhou; Wei Wei; Ying Wu
3677,Counterfactual Intervention Feature Transfer for Visible-Infrared Person Re-identification,Xulin Li; Yan Lu; Bin Liu; Yating Liu; Guojun Yin; Qi Chu; Jinyang Huang; Feng Zhu; Rui Zhao; Nenghai Yu
3844,DAS: Densely-Anchored Sampling for Deep Metric Learning,Lizhao Liu; Shangxin Huang; Zhuangwei Zhuang; Ran Yang; Mingkui Tan; Yaowei Wang
3977,Learn from All: Erasing Attention Consistency for Noisy Label Facial Expression Recognition,Yuhang Zhang; Chengrui Wang; Xu Ling; Weihong Deng
4041,UFO: Unified Feature Optimization,Teng Xi; Yifan Sun; Deli Yu; Bi Li; Nan Peng; Gang Zhang; Xinyu Zhang; Zhigang Wang; Jinwen Chen; Jian Wang; Lufei Liu; Haocheng Feng; Junyu Han; Jingtuo Liu; Errui Ding; Jingdong Wang
4271,X-Learner: Learning Cross Sources and Tasks for Universal Visual Representation,Yinan He; Gengshi Huang; Siyu Chen; Jianing Teng; Kun Wang; Zhenfei Yin; Lu Sheng; Ziwei Liu; Yu Qiao; Jing Shao
5362,ParC-Net: Position Aware Circular Convolution with Merits from ConvNets and Transformer,Haokui Zhang; Wenze Hu; Xiaoyu Wang
5428,DualPrompt: Complementary Prompting for Rehearsal-Free Continual Learning,Zifeng Wang; Zizhao Zhang; Sayna Ebrahimi; Ruoxi Sun; Han Zhang; Chen-Yu Lee; Xiaoqi Ren; Guolong Su; Vincent Perot; Jennifer Dy; Tomas Pfister
5460,Unifying Visual Contrastive Learning for Object Recognition from a Graph Perspective,Shixiang Tang; Feng Zhu; Lei Bai; Rui Zhao; Chenyu Wang; Wanli Ouyang
6114,Conditional Stroke Recovery for Fine-Grained Sketch-Based Image Retrieval,Zhixin Ling; Zhen Xing; Jian Zhou; Xiangdong Zhou
6602,Relative Contrastive Loss for Unsupervised Representation Learning,Shixiang Tang; Feng Zhu; Lei Bai; Rui Zhao; Wanli Ouyang
6666,Fine-Grained Fashion Representation Learning by Online Deep Clustering,Yang Jiao; Ning Xie; Yan Gao; Chien-chih Wang; Yi Sun
6921,A Gyrovector Space Approach for Symmetric Positive Semi-Definite Matrix Learning,Xuan Son Nguyen
7004,Learning Visual Representation from Modality-Shared Contrastive Language-Image Pre-training,Haoxuan You; Luowei Zhou; Bin Xiao; Noel Codella; Yu Cheng; Ruochen Xu; Shih-Fu Chang; Lu Yuan
7500,Class-Incremental Learning with Cross-Space Clustering and Controlled Transfer,Arjun Ashok; K J Joseph; Vineeth N Balasubramanian
7845,MVDG: A Unified Multi-View Framework for Domain Generalization,Jian Zhang; Lei Qi; Yinghuan Shi; Yang Gao
734,RigNet: Repetitive Image Guided Network for Depth Completion,Zhiqiang Yan; Kun Wang; Xiang Li; Zhenyu Zhang; Jun Li; Jian Yang
829,FADE: Fusing the Assets of Decoder and Encoder for Task-Agnostic Upsampling,Hao Lu; Wenze Liu; Hongtao Fu; Zhiguo Cao
1020,Hierarchical Memory Learning for Fine-Grained Scene Graph Generation,Youming Deng; Yansheng Li; Yongjun Zhang; Xiang Xiang; Jian Wang; Jingdong Chen; Jiayi Ma
1275,DODA: Data-Oriented Sim-to-Real Domain Adaptation for 3D Semantic Segmentation,Runyu Ding; Jihan Yang; Li Jiang; Xiaojuan Qi
1569,MonoPLFlowNet: Permutohedral Lattice FlowNet for Real-Scale 3D Scene Flow Estimation with Monocular Images,Runfa Li; Truong Nguyen
2154,Is It Necessary to Transfer Temporal Knowledge for Domain Adaptive Video Semantic Segmentation?,Xinyi Wu; Zhenyao Wu; Jin Wan; Lili Ju; Song Wang
3455,Towards Hard-Positive Query Mining for DETR-Based Human-Object Interaction Detection,Xubin Zhong; Changxing Ding; Zijian Li; Shaoli Huang
3593,Discovering Human-Object Interaction Concepts via Self-Compositional Learning,Zhi Hou; Baosheng Yu; Dacheng Tao
3792,Stereo Depth Estimation with Echoes,Chenghao Zhang; Kun Tian; Bolin Ni; Gaofeng Meng; Bin Fan; Zhaoxiang Zhang; Chunhong Pan
4420,PETR: Position Embedding Transformation for Multi-View 3D Object Detection,Yingfei Liu; Tiancai Wang; Xiangyu Zhang; Jian Sun
4451,S2Net: Stochastic Sequential Pointcloud Forecasting,Xinshuo Weng; Junyu Nan; Kuan-Hui Lee; Rowan McAllister; Adrien Gaidon; Nicholas Rhinehart; Kris M. Kitani
4496,RA-Depth: Resolution Adaptive Self-Supervised Monocular Depth Estimation,Mu He; Le Hui; Yikai Bian; Jian Ren; Jin Xie; Jian Yang
4533,PolyphonicFormer: Unified Query Learning for Depth-Aware Video Panoptic Segmentation,Haobo Yuan; Xiangtai Li; Yibo Yang; Guangliang Cheng; Jing Zhang; Yunhai Tong; Lefei Zhang; Dacheng Tao
4568,SQN: Weakly-Supervised Semantic Segmentation of Large-Scale 3D Point Clouds,Qingyong Hu; Bo Yang; Guangchi Fang; Yulan Guo; Aleš Leonardis; Niki Trigoni; Andrew Markham
4622,Initialization and Alignment for Adversarial Texture Optimization,Xiaoming Zhao; Zhizhen Zhao; Alexander G. Schwing
4669,MOTR: End-to-End Multiple-Object Tracking with TRansformer,Fangao Zeng; Bin Dong; Yuang Zhang; Tiancai Wang; Xiangyu Zhang; Yichen Wei
4685,GALA: Toward Geometry-and-Lighting-Aware Object Search for Compositing,Sijie Zhu; Zhe Lin; Scott Cohen; Jason Kuen; Zhifei Zhang; Chen Chen
5523,Panoptic-PartFormer: Learning a Unified Model for Panoptic Part Segmentation,Xiangtai Li; Shilin Xu; Yibo Yang; Guangliang Cheng; Yunhai Tong; Dacheng Tao
5613,Salient Object Detection for Point Clouds,Songlin Fan; Wei Gao; Ge Li
6463,Weakly Supervised 3D Scene Segmentation with Region-Level Boundary Awareness and Instance Discrimination,Kangcheng Liu; Yuzhi Zhao; Qiang Nie; Zhi Gao; Ben M. Chen
6652,Towards Open-Vocabulary Scene Graph Generation with Prompt-Based Finetuning,Tao He; Lianli Gao; Jingkuan Song; Yuan-Fang Li
6997,Variance-Aware Weight Initialization for Point Convolutional Neural Networks,Pedro Hermosilla; Michael Schelling; Tobias Ritschel; Timo Ropinski
7283,3DG-STFM: 3D Geometric Guided Student-Teacher Feature Matching,Runyu Mao; Chen Bai; Yatong An; Fengqing Zhu; Cheng Lu
7533,Video Restoration Framework and Its Meta-Adaptations to Data-Poor Conditions,Prashant W Patil; Sunil Gupta; Santu Rana; Svetha Venkatesh
685,When Counting Meets HMER: Counting-Aware Network for Handwritten Mathematical Expression Recognition,Bohan Li; Ye Yuan; Dingkang Liang; Xiao Liu; Zhilong Ji; Jinfeng Bai; Wenyu Liu; Xiang Bai
696,Detecting Tampered Scene Text in the Wild,Yuxin Wang; Hongtao Xie; Mengting Xing; Jing Wang; Shenggao Zhu; Yongdong Zhang
897,Optimal Boxes: Boosting End-to-End Scene Text Recognition by Adjusting Annotated Bounding Boxes via Reinforcement Learning,Jingqun Tang; Wenming Qian; Luchuan Song; Xiena Dong; Lan Li; Xiang Bai
1946,COO: Comic Onomatopoeia Dataset for Recognizing Arbitrary or Truncated Texts,Jeonghun Baek; Yusuke Matsui; Kiyoharu Aizawa
3820,Levenshtein OCR,Cheng Da; Peng Wang; Cong Yao
3821,Multi-Granularity Prediction for Scene Text Recognition,Peng Wang; Cheng Da; Cong Yao
4305,Dynamic Low-Resolution Distillation for Cost-Efficient End-to-End Text Spotting,Ying Chen; Liang Qiao; Zhanzhan Cheng; Shiliang Pu; Yi Niu; Xi Li
4422,Contextual Text Block Detection towards Scene Text Understanding,Chuhui Xue; Jiaxing Huang; Wenqing Zhang; Shijian Lu; Changhu Wang; Song Bai
5048,CoMER: Modeling Coverage for Transformer-Based Handwritten Mathematical Expression Recognition,Wenqi Zhao; Liangcai Gao
5051,Don’t Forget Me: Accurate Background Recovery for Text Removal via Modeling Local-Global Context,Chongyu Liu; Lianwen Jin; Yuliang Liu; Canjie Luo; Bangdong Chen; Fengjun Guo; Kai Ding
6837,SGBANet: Semantic GAN and Balanced Attention Network for Arbitrarily Oriented Scene Text Recognition,Dajian Zhong; Shujing Lyu; Palaiahnakote Shivakumara; Bing Yin; Jiajia Wu; Umapada Pal; Yue Lu
83,CAR: Class-Aware Regularizations for Semantic Segmentation,Ye Huang; Di Kang; Liang Chen; Xuefei Zhe; Wenjing Jia; Linchao Bao; Xiangjian He
145,Saliency Hierarchy Modeling via Generative Kernels for Salient Object Detection,Wenhu Zhang; Liangli Zheng; Huanyu Wang; Xintian Wu; Xi Li
300,Active Pointly-Supervised Instance Segmentation,Chufeng Tang; Lingxi Xie; Gang Zhang; Xiaopeng Zhang; Qi Tian; Xiaolin Hu
383,A Transformer-Based Decoder for Semantic Segmentation with Multi-level Context Mining,Bowen Shi; Dongsheng Jiang; Xiaopeng Zhang; Han Li; Wenrui Dai; Junni Zou; Hongkai Xiong; Qi Tian
568,XMem: Long-Term Video Object Segmentation with an Atkinson-Shiffrin Memory Model,Ho Kei Cheng; Alexander G. Schwing
652,Self-Distillation for Robust LiDAR Semantic Segmentation in Autonomous Driving,Jiale Li; Hang Dai; Yong Ding
755,2DPASS: 2D Priors Assisted Semantic Segmentation on LiDAR Point Clouds,Xu Yan; Jiantao Gao; Chaoda Zheng; Chao Zheng; Ruimao Zhang; Shuguang Cui; Zhen Li
1182,Box-Supervised Instance Segmentation with Level Set Evolution,Wentong Li; Wenyu Liu; Jianke Zhu; Miaomiao Cui; Xian-Sheng Hua; Lei Zhang
1394,Point Primitive Transformer for Long-Term 4D Point Cloud Video Understanding,Hao Wen; Yunze Liu; Jingwei Huang; Bo Duan; Li Yi
1397,Adaptive Agent Transformer for Few-Shot Segmentation,Yuan Wang; Rui Sun; Zhe Zhang; Tianzhu Zhang
1525,Waymo Open Dataset: Panoramic Video Panoptic Segmentation,Jieru Mei; Alex Zihao Zhu; Xinchen Yan; Hang Yan; Siyuan Qiao; Yukun Zhu; Liang-Chieh Chen; Henrik Kretzschmar
1730,AdaAfford: Learning to Adapt Manipulation Affordance for 3D Articulated Objects via Few-Shot Interactions,Yian Wang; Ruihai Wu; Kaichun Mo; Jiaqi Ke; Qingnan Fan; Leonidas J. Guibas; Hao Dong
2272,2D Amodal Instance Segmentation Guided by 3D Shape Prior,Zhixuan Li; Weining Ye; Tingting Jiang; Tiejun Huang
2312,Data Efficient 3D Learner via Knowledge Transferred from 2D Model,Ping-Chung Yu; Cheng Sun; Min Sun
2406,Adaptive Spatial-BCE Loss for Weakly Supervised Semantic Segmentation,Tong Wu; Guangyu Gao; Junshi Huang; Xiaolin Wei; Xiaoming Wei; Chi Harold Liu
2621,3D Instances as 1D Kernels,Yizheng Wu; Min Shi; Shuaiyuan Du; Hao Lu; Zhiguo Cao; Weicai Zhong
2806,TransMatting: Enhancing Transparent Objects Matting with Transformers,Huanqia Cai; Fanglei Xue; Lele Xu; Lili Guo
3293,MVSalNet:Multi-View Augmentation for RGB-D Salient Object Detection,Jiayuan Zhou; Lijun Wang; Huchuan Lu; Kaining Huang; Xinchu Shi; Bocong Liu
3300,k-Means Mask Transformer,Qihang Yu; Huiyu Wang; Siyuan Qiao; Maxwell Collins; Yukun Zhu; Hartwig Adam; Alan Yuille; Liang-Chieh Chen
3390,SegPGD: An Effective and Efficient Adversarial Attack for Evaluating and Boosting Segmentation Robustness,Jindong Gu; Hengshuang Zhao; Volker Tresp; Philip H. S. Torr
3391,Adversarial Erasing Framework via Triplet with Gated Pyramid Pooling Layer for Weakly Supervised Semantic Segmentation,Sung-Hoon Yoon; Hyeokjun Kweon; Jegyeong Cho; Shinjeong Kim; Kuk-Jin Yoon
3489,Continual Semantic Segmentation via Structure Preserving and Projected Feature Alignment,Zihan Lin; Zilei Wang; Yixin Zhang
3520,Interclass Prototype Relation for Few-Shot Segmentation,Atsuro Okazawa
3581,Slim Scissors: Segmenting Thin Object from Synthetic Background,Kunyang Han; Jun Hao Liew; Jiashi Feng; Huawei Tian; Yao Zhao; Yunchao Wei
4636,Learning Quality-Aware Dynamic Memory for Video Object Segmentation,Yong Liu; Ran Yu; Fei Yin; Xinyuan Zhao; Wei Zhao; Weihao Xia; Yujiu Yang
4675,Learning Implicit Feature Alignment Function for Semantic Segmentation,Hanzhe Hu; Yinbo Chen; Jiarui Xu; Shubhankar Borse; Hong Cai; Fatih Porikli; Xiaolong Wang
5032,Instance As Identity: A Generic Online Paradigm for Video Instance Segmentation,Feng Zhu; Zongxin Yang; Xin Yu; Yi Yang; Yunchao Wei
5047,Laplacian Mesh Transformer: Dual Attention and Topology Aware Network for 3D Mesh Classification and Segmentation,Xiao-Juan Li; Jie Yang; Fang-Lue Zhang
5123,Geodesic-Former: A Geodesic-Guided Few-Shot 3D Point Cloud Instance Segmenter,Tuan Ngo; Khoi Nguyen
5436,Union-Set Multi-source Model Adaptation for Semantic Segmentation,Zongyao Li; Ren Togo; Takahiro Ogawa; Miki Haseyama
5961,Global Spectral Filter Memory Network for Video Object Segmentation,Yong Liu; Ran Yu; Jiahao Wang; Xinyuan Zhao; Yitong Wang; Yansong Tang; Yujiu Yang
6275,A Simple Baseline for Open-Vocabulary Semantic Segmentation with Pre-trained Vision-Language Model,Mengde Xu; Zheng Zhang; Fangyun Wei; Yutong Lin; Yue Cao; Han Hu; Xiang Bai
7082,UCTNet: Uncertainty-Aware Cross-Modal Transformer Network for Indoor RGB-D Semantic Segmentation,Xiaowen Ying; Mooi Choo Chuah
7337,Learning Regional Purity for Instance Segmentation on 3D Point Clouds,Shichao Dong; Guosheng Lin; Tzu-Yi Hung
7449,Cross-Domain Few-Shot Semantic Segmentation,Shuo Lei; Xuchao Zhang; Jianfeng He; Fanglan Chen; Bowen Du; Chang-Tien Lu
265,Generative Subgraph Contrast for Self-Supervised Graph Representation Learning,Yuehui Han; Le Hui; Haobo Jiang; Jianjun Qian; Jin Xie
379,SdAE: Self-Distillated Masked Autoencoder,Yabo Chen; Yuchen Liu; Dongsheng Jiang; Xiaopeng Zhang; Wenrui Dai; Hongkai Xiong; Qi Tian
822,Vibration-Based Uncertainty Estimation for Learning from Limited Supervision,Hengtong Hu; Lingxi Xie; Xinyue Huo; Richang Hong; Qi Tian
1002,Weakly Supervised Object Localization through Inter-class Feature Similarity and Intra-Class Appearance Consistency,Jun Wei; Sheng Wang; S. Kevin Zhou; Shuguang Cui; Zhen Li
1197,Mc-BEiT: Multi-Choice Discretization for Image BERT Pre-training,Xiaotong Li; Yixiao Ge; Kun Yi; Zixuan Hu; Ying Shan; Ling-Yu Duan
1203,Bootstrapped Masked Autoencoders for Vision BERT Pretraining,Xiaoyi Dong; Jianmin Bao; Ting Zhang; Dongdong Chen; Weiming Zhang; Lu Yuan; Dong Chen; Fang Wen; Nenghai Yu
1316,Unsupervised Visual Representation Learning by Synchronous Momentum Grouping,Bo Pang; Yifan Zhang; Yaoyi Li; Jia Cai; Cewu Lu
1408,Improving Few-Shot Part Segmentation Using Coarse Supervision,Oindrila Saha; Zezhou Cheng; Subhransu Maji
1648,MVP: Multimodality-Guided Visual Pre-training,Longhui Wei; Lingxi Xie; Wengang Zhou; Houqiang Li; Qi Tian
2575,Unsupervised Selective Labeling for More Effective Semi-Supervised Learning,Xudong Wang; Long Lian; Stella X. Yu
2631,Dense Siamese Network for Dense Unsupervised Learning,Wenwei Zhang; Jiangmiao Pang; Kai Chen; Chen Change Loy
2732,Multi-Granularity Distillation Scheme towards Lightweight Semi-Supervised Semantic Segmentation,Jie Qin; Jie Wu; Ming Li; Xuefeng Xiao; Min Zheng; Xingang Wang
2840,CP2: Copy-Paste Contrastive Pretraining for Semantic Segmentation,Feng Wang; Huiyu Wang; Chen Wei; Alan Yuille; Wei Shen
3017,Self-Filtering: A Noise-Aware Sample Selection for Label Noise with Confidence Penalization,Qi Wei; Haoliang Sun; Xiankai Lu; Yilong Yin
3058,RDA: Reciprocal Distribution Alignment for Robust Semi-Supervised Learning,Yue Duan; Lei Qi; Lei Wang; Luping Zhou; Yinghuan Shi
3308,United Defocus Blur Detection and Deblurring via Adversarial Promoting Learning,Wenda Zhao; Fei Wei; You He; Huchuan Lu
3393,Semi-Supervised Vision Transformers,Zejia Weng; Xitong Yang; Ang Li; Zuxuan Wu; Yu-Gang Jiang
3442,Diverse Learner: Exploring Diverse Supervision for Semi-Supervised Object Detection,Linfeng Li; Minyue Jiang; Yue Yu; Wei Zhang; Xiangru Lin; Yingying Li; Xiao Tan; Jingdong Wang; Errui Ding
3932,FedX: Unsupervised Federated Learning with Cross Knowledge Distillation,Sungwon Han; Sungwon Park; Fangzhao Wu; Sundong Kim; Chuhan Wu; Xing Xie; Meeyoung Cha
4020,W2N: Switching from Weak Supervision to Noisy Supervision for Object Detection,Zitong Huang; Yiping Bao; Bowen Dong; Erjin Zhou; Wangmeng Zuo
4208,GOCA: Guided Online Cluster Assignment for Self-Supervised Video Representation Learning,Huseyin Coskun; Alireza Zareian; Joshua L. Moore; Federico Tombari; Chen Wang
4349,Revisiting the Critical Factors of Augmentation-Invariant Representation Learning,Junqiang Huang; Xiangwen Kong; Xiangyu Zhang
